user_id,gender,age,os,portfolio_type,annual_income,initial_date,initial_amount,add_amount,prior_investment,etf_knowledge,occupation,total_asset_amount,target_period,investment_priority,patience_to_loss_percentage,investment_amount,add_count,total_amount,target_count
BE20190927404832,male,41,iOS,investing,75000000,2019.9.27,9900000,18000000,2,1,1,4,2,3,3,10000000,2,27900000,1
BE20190927849485,male,52,Android,investing,172500000,2019.9.27,5000000,0,1,1,1,5,3,5,5,5000000,0,5000000,0
BE20190927268690,male,36,Android,saving,75000000,2019.11.29,5000000,5000000,1,1,1,3,3,3,3,10000000,1,10000000,1
BE20190927210536,male,45,Android,investing,172500000,2019.9.27,10000000,0,2,1,3,5,2,3,3,10000000,0,10000000,0
BE20190927315050,female,48,Android,investing,35000000,2019.9.27,3000000,0,2,1,1,4,1,4,4,3000000,0,3000000,0
BE20190927255572,male,43,Android,investing,35000000,2019.10.10,3000000,0,1,1,1,2,2,3,3,10000000,0,3000000,0
BE20190927787382,female,39,Android,investing,7500000,2019.10.23,5000000,0,1,1,1,2,3,5,5,5000000,0,5000000,0
BE20190927989113,male,42,Android,investing,250000000,2019.9.27,60300240,116485185,2,1,3,5,2,2,2,58255595,3,176785425,1
BE20190927722559,female,36,Android,investing,75000000,2019.9.28,3000000,0,1,1,2,5,3,2,2,10000000,0,3000000,0
BE20190927479610,male,50,Android,investing,75000000,2019.9.30,10000000,0,2,1,1,4,2,5,5,10000000,0,10000000,0
BE20190927184869,male,40,iOS,investing,75000000,2019.9.27,5000000,0,1,1,1,2,1,5,5,10000000,0,5000000,0
BE20190927815350,male,44,iOS,investing,75000000,2019.9.27,20000000,0,1,1,1,5,1,1,1,20000000,0,20000000,0
BE20190927656949,male,39,iOS,investing,172500000,2020.1.5,3000000,0,1,1,1,4,1,3,3,10000000,0,3000000,0
BE20190927017031,male,38,Android,investing,35000000,2019.10.16,3000000,0,1,1,1,1,1,2,2,3000000,0,3000000,0
BE20190927956582,male,43,Android,investing,75000000,2019.9.27,20000000,0,4,1,1,5,2,2,2,20000000,0,20000000,0
BE20190927221707,female,49,Android,investing,7500000,2019.10.30,10000000,0,2,1,5,3,3,5,5,10000000,0,10000000,0
BE20190927389869,male,45,Android,investing,75000000,2020.1.20,3000000,0,1,1,1,2,3,2,2,3000000,0,3000000,0
BE20190927685232,male,31,Android,investing,35000000,2019.10.31,3000000,0,2,1,1,2,1,1,1,5000000,0,3000000,0
BE20190927339756,male,44,Android,investing,75000000,2019.9.27,5000000,0,1,1,1,1,1,1,1,5000000,0,5000000,0
BE20190927201142,male,42,Android,investing,75000000,2019.9.27,3000000,0,1,1,1,1,3,3,3,3000000,0,3000000,0
BE20190927180727,female,41,iOS,investing,35000000,2019.10.10,3000000,2000000,2,1,1,1,2,5,5,3000000,1,5000000,1
BE20190927253975,male,42,Android,investing,75000000,2019.9.27,5000000,5000000,1,1,2,3,1,1,1,5000000,1,10000000,1
BE20190927745307,male,49,Android,investing,75000000,2019.9.27,10000000,0,1,1,3,5,2,3,3,10000000,0,10000000,0
BE20190927897635,female,33,Android,investing,35000000,2019.9.27,3000000,0,1,1,1,1,2,2,2,3000000,0,3000000,0
BE20190927100750,male,38,Android,investing,75000000,2019.9.27,10000000,0,2,1,1,5,1,3,3,10000000,0,10000000,0
BE20190927395000,male,38,Android,investing,75000000,2019.10.4,4000000,2220000,1,1,1,1,3,5,5,10000000,1,6220000,1
BE20190927293685,male,39,Android,investing,35000000,2019.12.8,3000000,300000,1,1,1,2,2,4,4,10000000,1,3300000,1
BE20190927439449,male,42,Android,investing,75000000,2019.10.27,10000000,0,1,1,1,3,1,1,1,10000000,0,10000000,0
BE20190927982161,male,57,Android,multi,75000000,2019.10.17,8000000,5000000,1,1,1,3,1,1,1,5000000,1,13000000,1
BE20190927642243,male,24,iOS,investing,35000000,2019.10.31,3000000,0,1,1,1,2,2,1,1,3000000,0,3000000,0
BE20190927029645,male,49,Android,multi,172500000,2019.9.29,13000000,8000000,1,1,3,4,3,1,1,10000000,1,21000000,1
BE20190927368343,female,39,iOS,investing,75000000,2019.9.27,10000000,0,2,1,1,4,2,5,5,10000000,0,10000000,0
BE20190927375035,male,35,iOS,investing,35000000,2019.10.14,5000000,0,2,1,1,2,1,1,1,5000000,0,5000000,0
BE20190927052185,female,31,Android,investing,35000000,2019.9.27,5063871,0,1,1,5,1,2,2,2,5063871,0,5063871,0
BE20190927570270,male,45,Android,investing,35000000,2019.10.4,3000000,0,1,1,1,2,2,1,1,3000000,0,3000000,0
BE20190927003180,male,43,Android,investing,35000000,2019.9.27,5000000,0,1,1,1,2,3,3,3,5000000,0,5000000,0
BE20190927767592,male,48,Android,investing,172500000,2019.9.27,10000000,4000000,2,1,1,4,1,1,1,10000000,4,14000000,1
BE20190927562851,male,54,Android,investing,75000000,2019.9.27,10000000,0,1,1,1,3,1,1,1,10000000,0,10000000,0
BE20190927716723,female,47,iOS,investing,35000000,2019.9.29,5000000,0,1,1,1,3,3,3,3,5000000,0,5000000,0
BE20190927060964,male,38,iOS,investing,75000000,2019.10.1,10000000,0,4,1,1,2,2,5,5,10000000,0,10000000,0
BE20190927542816,female,34,iOS,investing,75000000,2019.9.27,5000000,0,4,1,1,1,3,5,5,5000000,0,5000000,0
BE20190927972169,female,30,Android,investing,7500000,2019.9.27,10000000,0,1,1,2,2,1,1,1,10000000,0,10000000,0
BE20190927613867,female,46,iOS,investing,35000000,2019.10.5,5000000,0,1,1,1,1,1,1,1,5000000,0,5000000,0
BE20190927971477,male,43,iOS,investing,75000000,2020.1.6,5000000,0,1,1,1,3,1,5,5,10000000,0,5000000,0
BE20190927203243,male,39,Android,multi,75000000,2019.10.24,9400000,0,1,1,3,1,1,1,1,10000000,0,9400000,0
BE20190927558979,male,48,iOS,investing,75000000,2019.10.1,10000000,2000000,1,1,1,2,3,3,3,10000000,2,12000000,1
BE20190927975779,male,37,Android,investing,35000000,2019.9.27,3000000,7000000,4,1,1,2,3,5,5,3000000,1,10000000,1
BE20190927127224,male,38,Android,investing,75000000,2019.9.27,3000000,0,1,1,1,2,3,5,5,3000000,0,3000000,0
BE20190927749575,male,37,iOS,investing,75000000,2019.9.28,5000000,400000,1,1,1,2,3,4,4,10000000,2,5400000,1
BE20190927860356,male,41,Android,investing,75000000,2019.9.27,5000000,0,1,1,1,2,1,3,3,5000000,0,5000000,0
BE20190927328336,male,42,Android,investing,35000000,2019.10.8,3000000,2700000,1,1,1,2,2,1,1,100000000,2,5700000,1
BE20190927557201,male,40,Android,saving,172500000,2020.1.15,7000000,0,2,1,1,5,2,3,3,7000000,0,7000000,0
BE20190927453187,male,42,Android,investing,75000000,2019.10.27,5000000,0,1,1,1,2,1,3,3,5000000,0,5000000,0
BE20190927127584,female,46,Android,investing,35000000,2019.9.28,3000000,0,1,1,1,1,1,3,3,3000000,0,3000000,0
BE20190927676438,male,44,Android,investing,75000000,2019.10.7,50000000,0,1,1,1,4,1,1,1,20000000,0,50000000,0
BE20190927473749,female,40,Android,investing,35000000,2019.9.27,10000000,0,1,1,3,2,1,3,3,10000000,0,10000000,0
BE20190927420940,female,41,Android,investing,75000000,2019.10.3,10000000,0,1,1,1,2,2,1,1,10000000,0,10000000,0
BE20190927622649,female,32,iOS,investing,35000000,2019.9.30,10000000,0,1,1,2,3,2,3,3,5000000,0,10000000,0
BE20190927302863,male,39,iOS,investing,35000000,2019.9.27,3000000,0,1,1,1,3,2,3,3,3000000,0,3000000,0
BE20190927098293,female,47,Android,investing,75000000,2020.1.10,10000000,0,1,1,3,4,1,2,2,10000000,0,10000000,0
BE20190927348667,male,38,Android,investing,75000000,2019.10.8,5000000,0,1,1,2,1,1,3,3,10000000,0,5000000,0
BE20190927112341,male,46,Android,investing,75000000,2019.9.27,10000000,0,1,1,1,3,3,3,3,3000000,0,10000000,0
BE20190927637784,male,39,iOS,investing,75000000,2019.10.1,3000000,0,1,1,1,1,3,4,4,3000000,0,3000000,0
BE20190927617801,male,51,iOS,investing,7500000,2019.9.27,3000000,0,1,1,5,2,1,3,3,3000000,0,3000000,0
BE20190927539147,male,48,Android,investing,75000000,2019.10.10,33400000,300000,1,1,1,3,1,3,3,5800000,1,33700000,1
BE20190927435335,male,48,Android,investing,75000000,2019.9.27,30000000,0,2,1,1,3,3,3,3,30000000,0,30000000,0
BE20190927995492,female,45,Android,investing,75000000,2019.10.9,5000000,0,2,1,1,2,1,2,2,5000000,0,5000000,0
BE20190927475058,male,41,Android,investing,75000000,2019.10.21,3000000,3000000,1,1,1,4,2,1,1,3000000,1,6000000,1
BE20190927177846,male,44,Android,saving,172500000,2019.9.30,10000000,0,1,1,1,4,2,3,3,10000000,0,10000000,0
BE20190927972415,male,50,iOS,investing,75000000,2019.10.19,10000000,0,1,1,1,3,1,2,2,10000000,0,10000000,0
BE20190927679057,male,46,Android,investing,75000000,2019.9.27,10000000,0,2,1,3,4,3,5,5,10000000,0,10000000,0
BE20190927065228,female,43,iOS,investing,172500000,2019.12.19,3000000,0,1,1,1,1,1,1,1,3000000,0,3000000,0
BE20190927267294,male,44,Android,investing,75000000,2019.11.27,20000000,0,1,1,1,2,1,3,3,10000000,0,20000000,0
BE20190927372120,male,39,Android,investing,75000000,2019.9.27,3000000,440000,4,1,1,2,1,3,3,10000000,1,3440000,1
BE20190927567219,female,47,Android,investing,75000000,2019.11.5,6000000,990000,1,1,1,1,1,3,3,100000000,1,6990000,1
BE20190927502737,male,27,Android,investing,75000000,2019.9.28,3000000,0,1,1,1,3,2,3,3,3000000,0,3000000,0
BE20190927468037,male,44,iOS,investing,75000000,2019.9.27,3000000,5000000,2,1,1,3,3,3,3,10000000,1,8000000,1
BE20190927940296,male,38,Android,investing,75000000,2019.9.27,3000000,0,2,1,1,5,2,3,3,3000000,0,3000000,0
BE20190927838307,male,53,iOS,investing,172500000,2019.9.27,10000000,0,1,1,1,3,2,3,3,10000000,0,10000000,0
BE20190927590769,male,46,iOS,investing,250000000,2020.1.17,3000000,0,1,1,1,5,3,5,5,10000000,0,3000000,0
BE20190927970343,male,40,iOS,investing,75000000,2019.10.18,8000000,0,2,1,1,1,3,3,3,10000000,0,8000000,0
BE20190927735141,male,42,iOS,investing,75000000,2019.9.29,3600000,6400000,1,1,1,1,3,1,1,10000000,1,10000000,1
BE20190927506354,male,32,Android,investing,75000000,2019.10.2,3000000,0,2,1,1,3,1,3,3,3000000,0,3000000,0
BE20190927921909,female,40,iOS,saving,35000000,2019.9.28,3000000,0,1,1,3,2,1,3,3,3000000,0,3000000,0
BE20190927403154,male,41,Android,investing,172500000,2019.9.28,10000000,0,1,1,1,2,3,5,5,10000000,0,10000000,0
BE20190927029673,male,59,Android,investing,75000000,2019.12.28,10000000,0,1,1,5,4,2,3,3,10000000,0,10000000,0
BE20190927831663,male,44,iOS,saving,75000000,2019.9.27,3000000,0,1,1,1,5,1,5,5,3000000,0,3000000,0
BE20190927596964,male,35,Android,investing,35000000,2019.10.8,10000000,210000,1,1,1,2,1,5,5,10000000,1,10210000,1
BE20190927873030,female,28,iOS,investing,35000000,2020.1.5,3000000,0,1,1,1,2,2,2,2,3000000,0,3000000,0
BE20190927023144,male,36,iOS,multi,35000000,2019.9.27,7000000,0,1,1,2,2,1,3,3,4000000,0,7000000,0
BE20190927056649,male,52,Android,investing,172500000,2019.9.30,10000000,0,1,1,1,5,3,1,1,10000000,0,10000000,0
BE20190927026906,male,44,Android,multi,172500000,2019.9.27,30000000,27000000,2,1,3,2,2,5,5,20000000,10,57000000,1
BE20190927840668,male,54,Android,investing,75000000,2019.10.8,10000000,10000000,2,1,3,3,3,3,3,10000000,1,20000000,1
BE20190927325236,female,31,iOS,investing,75000000,2019.10.4,3597774,3483770,1,1,1,4,1,3,3,3597774,1,7081544,1
BE20190927083073,male,52,Android,investing,75000000,2019.9.27,10000000,0,2,1,1,3,3,3,3,10000000,0,10000000,0
BE20190927840926,male,47,Android,investing,75000000,2019.9.30,10000000,0,1,1,1,3,1,3,3,10000000,0,10000000,0
BE20190927706702,female,46,iOS,investing,35000000,2019.10.23,3000000,0,1,1,1,1,2,3,3,3000000,0,3000000,0
BE20190927661892,male,49,Android,investing,172500000,2019.10.14,10000000,0,2,1,1,4,3,5,5,10000000,0,10000000,0
BE20190927396538,male,29,Android,investing,35000000,2019.9.27,3000000,0,1,1,1,2,1,3,3,3000000,0,3000000,0
BE20190927961740,female,48,Android,investing,35000000,2019.12.10,30000000,3000000,2,1,2,2,1,1,1,10000000,1,33000000,1
BE20190927801574,male,50,Android,investing,75000000,2019.11.22,4000000,0,1,1,1,1,1,3,3,3000000,0,4000000,0
BE20190927485055,male,37,iOS,investing,75000000,2019.9.28,3000000,0,1,1,1,1,2,1,1,3000000,0,3000000,0
BE20190927961070,female,36,Android,saving,7500000,2019.10.17,3000000,300000,1,1,1,1,1,1,1,3000000,1,3300000,1
BE20190927607549,male,43,iOS,investing,75000000,2019.9.27,8000000,7000000,2,1,2,3,1,4,4,30000000,1,15000000,1
BE20190927999971,male,48,iOS,investing,172500000,2019.10.10,10000000,0,1,1,1,4,1,3,3,10000000,0,10000000,0
BE20190927015333,male,44,Android,investing,172500000,2020.1.13,10000000,0,1,1,1,4,1,5,5,10000000,0,10000000,0
BE20190927971699,male,50,iOS,investing,172500000,2019.12.29,20000000,0,1,1,1,4,2,3,3,20000000,0,20000000,0
BE20190927089111,female,45,iOS,investing,35000000,2019.9.30,3000000,1400000,1,1,1,2,3,3,3,3000000,3,4400000,1
BE20190927759420,female,55,Android,investing,75000000,2019.9.27,10000000,0,1,1,5,1,2,3,3,10000000,0,10000000,0
BE20190927098943,male,46,iOS,investing,75000000,2019.9.27,5000000,1600000,2,1,1,1,3,3,3,10000000,3,6600000,1
BE20190927047623,male,60,Android,investing,7500000,2019.11.8,17000000,0,2,1,5,3,3,2,2,17000000,0,17000000,0
BE20190927309643,male,61,Android,investing,35000000,2019.10.8,3000000,600000,1,1,3,2,1,3,3,10000000,3,3600000,1
BE20190927384033,male,36,iOS,saving,75000000,2019.10.27,3000000,0,1,1,1,3,1,1,1,3000000,0,3000000,0
BE20190927836184,male,52,Android,investing,75000000,2019.9.27,20000000,0,1,1,1,2,3,3,3,20000000,0,20000000,0
BE20190927563142,male,50,iOS,investing,250000000,2019.10.12,10000000,0,1,1,1,5,3,4,4,10000000,0,10000000,0
BE20190927524159,male,47,Android,investing,75000000,2019.11.27,7000000,0,1,1,1,2,3,5,5,7000000,0,7000000,0
BE20190927854211,male,43,Android,investing,75000000,2019.9.27,10000000,0,1,1,1,3,3,1,1,7300000,0,10000000,0
BE20190927901114,male,43,Android,investing,75000000,2019.11.15,5000000,24100000,1,1,1,1,1,4,4,10000000,2,29100000,1
BE20190927351034,male,34,Android,investing,35000000,2019.9.27,3500000,0,1,1,1,1,2,4,4,3500000,0,3500000,0
BE20190927528342,female,43,Android,investing,75000000,2020.1.13,5000000,0,1,1,3,3,2,3,3,10000000,0,5000000,0
BE20190927895988,male,42,Android,investing,75000000,2019.10.1,3000000,800000,1,1,1,2,3,5,5,10000000,4,3800000,1
BE20190927183863,male,43,iOS,saving,75000000,2019.10.1,9900000,10000000,1,1,1,1,3,1,1,9900000,2,19900000,1
BE20190927848163,male,44,Android,investing,75000000,2019.11.9,28000000,0,1,1,3,1,2,5,5,28000000,0,28000000,0
BE20190927998960,female,34,iOS,investing,35000000,2019.9.30,3000000,200000,2,1,5,2,3,5,5,5000000,1,3200000,1
BE20190927505504,female,49,Android,investing,35000000,2019.9.27,10000000,0,1,1,1,2,3,1,1,10000000,0,10000000,0
BE20190927640780,male,31,Android,investing,35000000,2019.9.27,10000000,400000,1,1,1,2,1,3,3,10000000,2,10400000,1
BE20190927706364,female,29,iOS,investing,35000000,2019.9.27,3000000,0,2,1,1,1,1,1,1,3000000,0,3000000,0
BE20190927308158,female,48,iOS,investing,75000000,2020.1.2,3000000,0,1,1,1,3,1,2,2,10000000,0,3000000,0
BE20190927996155,female,33,iOS,investing,35000000,2019.9.30,3000000,0,1,1,1,1,3,1,1,3000000,0,3000000,0
BE20190927710783,male,46,iOS,investing,75000000,2019.10.3,3000000,0,1,1,1,3,2,2,2,10000000,0,3000000,0
BE20190927538753,male,44,iOS,investing,172500000,2019.9.27,3000000,6300000,1,1,1,1,1,1,1,10000000,5,9300000,1
BE20190927409598,male,27,Android,investing,35000000,2019.10.10,3000000,0,1,1,1,1,2,2,2,3000000,0,3000000,0
BE20190927553132,male,42,Android,investing,75000000,2019.10.14,3000000,0,2,1,1,5,1,5,5,10000000,0,3000000,0
BE20190927486414,female,39,Android,investing,35000000,2019.9.28,3000000,0,1,1,1,1,1,3,3,3000000,0,3000000,0
BE20190927833905,male,59,Android,investing,35000000,2019.10.8,10000000,40000000,2,1,3,3,3,1,1,10000000,2,50000000,1
BE20190927883695,male,36,iOS,investing,75000000,2019.9.27,3000000,2500000,1,1,1,1,1,4,4,10000000,1,5500000,1
BE20190927153133,male,47,Android,investing,75000000,2019.9.30,10000000,0,1,1,1,1,3,1,1,10000000,0,10000000,0
BE20190927722183,female,36,Android,multi,172500000,2019.10.17,14870000,500000,1,1,1,4,2,4,4,4950000,1,15370000,1
BE20190927387805,male,39,Android,investing,75000000,2019.9.30,10000000,0,1,1,1,3,1,2,2,10000000,0,10000000,0
BE20190927713369,male,50,Android,multi,75000000,2019.10.17,6500000,41700000,2,1,1,3,2,3,3,3000000,11,48200000,1
BE20190927342035,male,58,Android,multi,75000000,2019.10.2,15000000,0,1,1,1,3,3,3,3,5000000,0,15000000,0
BE20190927342318,male,44,Android,investing,75000000,2019.9.27,10000000,0,1,1,1,2,2,3,3,10000000,0,10000000,0
BE20190927882683,male,61,Android,investing,35000000,2020.1.7,3000000,0,1,1,1,2,3,1,1,10000000,0,3000000,0
BE20190927911244,male,40,Android,investing,35000000,2019.11.19,3000000,0,1,1,1,1,2,3,3,3000000,0,3000000,0
BE20190927794830,male,37,iOS,investing,75000000,2019.10.2,10000000,3000000,1,1,1,3,3,3,3,10000000,3,13000000,1
BE20190927957553,male,46,Android,investing,172500000,2019.9.30,5000000,0,1,1,1,2,1,2,2,10000000,0,5000000,0
BE20190927316242,male,50,Android,investing,35000000,2019.9.29,3000000,0,1,1,2,1,3,2,2,3000000,0,3000000,0
BE20190927467531,male,48,Android,investing,75000000,2019.12.5,5000000,0,1,1,1,2,3,3,3,5000000,0,5000000,0
BE20190927886925,male,48,Android,investing,172500000,2020.1.21,20000000,0,2,1,1,5,1,2,2,20000000,0,20000000,0
BE20190927800562,male,47,Android,investing,35000000,2019.9.30,10000000,0,1,1,1,3,3,5,5,10000000,0,10000000,0
BE20190927842659,male,52,Android,investing,172500000,2019.11.22,3000000,0,2,1,1,5,1,2,2,3000000,0,3000000,0
BE20190927990084,male,51,iOS,investing,35000000,2019.9.30,10000000,16000000,1,1,2,2,2,5,5,3000000,1,26000000,1
BE20190927447422,male,41,iOS,investing,75000000,2019.9.27,10000000,0,1,1,1,3,2,2,2,10000000,0,10000000,0
BE20190927927005,male,47,iOS,investing,75000000,2019.10.1,5000000,5000000,1,1,1,1,2,1,1,10000000,1,10000000,1
BE20190927586637,male,42,iOS,investing,75000000,2019.10.10,5000000,547833,2,1,1,4,2,3,3,10000000,2,5547833,1
BE20190927432863,female,37,Android,investing,75000000,2019.9.27,3000000,0,1,1,1,1,3,3,3,3000000,0,3000000,0
BE20190927921892,female,41,Android,investing,75000000,2019.10.24,4000000,15000000,1,1,1,4,3,2,2,3000000,2,19000000,1
BE20190927728407,male,36,iOS,investing,75000000,2019.10.2,3000000,6214122,4,1,1,4,2,3,3,3000000,1,9214122,1
BE20190927001048,male,32,Android,investing,35000000,2019.9.28,5000000,0,1,1,2,2,3,3,3,5000000,0,5000000,0
BE20190927895030,male,43,Android,investing,75000000,2019.10.10,5000000,0,1,1,1,2,3,1,1,10000000,0,5000000,0
BE20190927320524,female,39,iOS,investing,35000000,2020.1.2,3000000,0,1,1,1,1,1,3,3,10000000,0,3000000,0
BE20190927984796,female,60,Android,investing,35000000,2019.12.11,5000000,15000000,1,1,5,2,3,1,1,10000000,1,20000000,1
BE20190927623278,female,23,Android,saving,35000000,2019.11.11,4500000,0,1,1,3,1,1,2,2,4500000,0,4500000,0
BE20190927200445,female,49,iOS,saving,75000000,2019.9.29,20000000,0,1,1,1,3,1,2,2,5000000,0,20000000,0
BE20190927544483,male,51,Android,investing,172500000,2019.11.6,10000000,0,2,1,1,5,1,2,2,10000000,0,10000000,0
BE20190927847293,male,41,Android,investing,250000000,2019.9.29,10000000,0,2,1,3,4,2,3,3,10000000,0,10000000,0
BE20190927573683,male,36,Android,investing,75000000,2019.9.27,3000000,700000,2,1,1,1,1,1,1,3000000,2,3700000,1
BE20190927233040,male,22,Android,investing,35000000,2019.9.27,3000000,0,1,1,1,1,2,4,4,3000000,0,3000000,0
BE20190927880993,male,33,Android,investing,35000000,2019.12.17,5000000,0,2,1,1,1,2,1,1,5000000,0,5000000,0
BE20190927216239,female,36,Android,saving,7500000,2019.10.22,3000000,0,1,1,5,1,1,1,1,3000000,0,3000000,0
BE20190927284341,male,49,Android,investing,75000000,2019.12.10,10000000,0,1,1,3,4,1,3,3,10000000,0,10000000,0
BE20190927598943,female,34,Android,investing,75000000,2019.10.16,3000000,0,2,1,1,1,1,3,3,3000000,0,3000000,0
BE20190927120132,female,32,Android,investing,35000000,2019.9.27,5000000,0,1,1,2,1,3,5,5,5000000,0,5000000,0
BE20190927792379,female,45,Android,investing,75000000,2019.9.27,5000000,0,1,1,1,1,1,1,1,5000000,0,5000000,0
BE20190927246655,male,48,iOS,investing,75000000,2019.10.13,7400000,0,1,1,1,4,3,4,4,7400000,0,7400000,0
BE20190927892674,male,36,Android,investing,35000000,2019.9.27,3000000,0,2,1,2,2,2,3,3,3000000,0,3000000,0
BE20190927619425,male,40,Android,investing,35000000,2019.9.27,10000000,0,1,1,1,2,3,3,3,10000000,0,10000000,0
BE20190927599005,male,41,Android,investing,75000000,2019.11.29,5000000,0,1,1,1,5,3,3,3,10000000,0,5000000,0
BE20190927104966,female,35,iOS,investing,35000000,2020.1.6,5000000,0,1,1,1,2,1,3,3,5000000,0,5000000,0
BE20190927039776,male,41,Android,investing,35000000,2019.9.27,5000000,0,2,1,1,2,2,3,3,5000000,0,5000000,0
BE20190927738982,male,41,Android,investing,35000000,2020.1.13,9900000,0,1,1,1,3,3,2,2,9900000,0,9900000,0
BE20190927013682,male,41,iOS,multi,250000000,2019.9.30,20000000,37630000,2,1,3,5,3,4,4,15000000,8,57630000,1
BE20190927980268,female,25,Android,investing,7500000,2019.10.1,3000000,0,1,1,1,1,3,2,2,3000000,0,3000000,0
BE20190927269433,male,43,Android,investing,172500000,2019.9.27,5000000,0,2,1,1,5,1,3,3,10000000,0,5000000,0
BE20190927583408,male,43,Android,investing,75000000,2019.10.6,3000000,7071250,1,1,2,3,1,3,3,10000000,2,10071250,1
BE20190927608435,male,45,Android,investing,75000000,2020.1.13,20000000,0,1,1,2,3,2,3,3,20000000,0,20000000,0
BE20190927605070,male,41,Android,investing,75000000,2019.10.16,3000000,0,1,1,1,1,3,3,3,10000000,0,3000000,0
BE20190927725322,male,34,iOS,investing,35000000,2019.10.18,3000000,0,1,1,3,1,1,5,5,3000000,0,3000000,0
BE20190927537120,male,30,Android,investing,75000000,2019.9.27,3000000,1000000,2,1,1,2,1,5,5,3000000,1,4000000,1
BE20190927472520,female,54,Android,multi,35000000,2019.10.17,16000000,0,2,1,2,4,2,1,1,6000000,0,16000000,0
BE20190927911164,female,45,Android,investing,35000000,2019.12.12,3000000,0,1,1,1,1,2,1,1,10000000,0,3000000,0
BE20190927758229,female,37,Android,investing,35000000,2019.10.2,5000000,0,1,1,1,2,3,2,2,5000000,0,5000000,0
BE20190927163569,female,56,Android,investing,35000000,2019.9.28,3000000,4000000,1,1,1,1,1,1,1,10000000,1,7000000,1
BE20190927547976,male,40,iOS,investing,75000000,2020.1.12,30000000,0,2,1,1,2,1,4,4,30000000,0,30000000,0
BE20190927383218,female,43,Android,investing,75000000,2019.9.27,3000000,0,1,1,1,1,1,3,3,10000000,0,3000000,0
BE20190927629125,female,28,Android,investing,35000000,2019.11.16,5000000,30000000,2,1,1,2,3,3,3,5000000,2,35000000,1
BE20190927418281,male,48,Android,investing,75000000,2019.10.2,3000000,0,2,1,1,4,3,3,3,3000000,0,3000000,0
BE20190927304159,female,39,Android,investing,7500000,2019.9.27,3000000,5000000,1,1,5,1,2,2,2,10000000,1,8000000,1
BE20190927866154,male,46,Android,investing,75000000,2019.10.7,10000000,3000000,1,1,1,4,1,3,3,10000000,1,13000000,1
BE20190927176898,male,33,iOS,investing,75000000,2019.9.29,3000000,0,2,1,1,2,3,4,4,5000000,0,3000000,0
BE20190927614039,male,47,Android,investing,250000000,2020.1.16,30000000,0,1,1,1,2,3,3,3,10000000,0,30000000,0
BE20190927940352,male,41,Android,investing,35000000,2019.9.27,20000000,12800000,1,1,2,4,2,1,1,10000000,3,32800000,1
BE20190927394644,male,41,Android,investing,35000000,2019.11.12,3000000,0,4,1,1,1,1,3,3,3000000,0,3000000,0
BE20190927675112,male,47,Android,investing,75000000,2019.9.27,9900000,0,1,1,3,1,1,1,1,9900000,0,9900000,0
BE20190927074791,male,34,iOS,investing,35000000,2019.9.27,3000000,0,1,1,1,4,2,1,1,5000000,0,3000000,0
BE20190927241966,female,29,Android,investing,35000000,2019.9.27,5000000,0,2,1,1,1,2,3,3,5000000,0,5000000,0
BE20190927810361,female,50,Android,investing,75000000,2020.1.20,3000000,0,1,1,1,3,1,1,1,3000000,0,3000000,0
BE20190927769876,male,46,Android,investing,75000000,2019.9.28,10000000,0,1,1,1,5,3,2,2,10000000,0,10000000,0
BE20190927365336,male,41,Android,investing,172500000,2019.10.1,10000000,30000000,2,1,3,5,2,1,1,10000000,3,40000000,1
BE20190927310560,female,27,Android,investing,35000000,2019.10.11,3000000,0,1,1,1,1,1,3,3,3000000,0,3000000,0
BE20190927005489,male,36,Android,investing,75000000,2019.12.25,5000000,0,4,1,1,3,3,2,2,5000000,0,5000000,0
BE20190927990152,male,41,Android,investing,172500000,2019.10.1,30000000,20000000,1,1,3,5,3,3,3,10000000,1,50000000,1
BE20190927420863,male,31,iOS,investing,35000000,2019.9.27,3000000,1000000,1,1,1,1,2,2,2,3000000,1,4000000,1
BE20190927303920,male,43,Android,investing,172500000,2019.10.31,10000000,20000000,4,1,1,4,3,5,5,10000000,1,30000000,1
BE20190927305819,male,30,Android,investing,35000000,2019.11.14,3000000,0,1,1,1,2,1,1,1,3000000,0,3000000,0
BE20190927361789,male,36,Android,investing,75000000,2019.9.28,3000000,0,1,1,1,1,2,3,3,10000000,0,3000000,0
BE20190927570579,female,51,Android,investing,35000000,2019.10.2,9000000,0,1,1,1,3,3,1,1,10000000,0,9000000,0
BE20190927156604,female,48,Android,investing,75000000,2019.10.3,3000000,0,2,1,1,2,3,5,5,3000000,0,3000000,0
BE20190927033869,male,36,Android,investing,35000000,2019.10.10,3100000,1750000,3,1,1,1,2,3,3,10000000,1,4850000,1
BE20190927396869,male,29,Android,investing,35000000,2019.9.30,3000000,5000000,2,1,1,3,1,3,3,5000000,1,8000000,1
BE20190927769358,male,32,Android,investing,35000000,2019.10.3,3000000,0,4,1,1,2,1,4,4,3000000,0,3000000,0
BE20190927917159,female,30,iOS,investing,75000000,2019.9.29,3000000,0,1,1,1,1,1,1,1,5000000,0,3000000,0
BE20190927024285,male,21,Android,investing,35000000,2019.9.28,3000000,0,1,1,4,1,2,5,5,5000000,0,3000000,0
BE20190927885942,female,33,Android,investing,35000000,2019.10.25,3000000,300000,2,1,1,1,1,5,5,3000000,1,3300000,1
